매장명,시도명,구군명,시도코드,구군코드,주소,전화번호,위도,매장코드,관리코드,오픈일자,테마매장여부
노원마들역,서울,노원구,01,0107,서울특별시 노원구 상계동 694 임광아파트,1522-3232,37.6610890700127,0,1266,20170912,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@@T56@T57@T65@T69@T71
공릉역,서울,노원구,01,0107,서울특별시 노원구 공릉동 379-27,1522-3232,37.626337,0,1244,20170718,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@@T56@T57@T65@T69@T71@P80@P90@T09
은행사거리,서울,노원구,01,0107,"서울특별시 노원구 중계동 360-6중흥빌딩 103,203호",1522-3232,37.650487822620036,0,120,20080229,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@T51@T56@T57@T65@T69@T71@P90
노원KT,서울,노원구,01,0107,서울특별시 노원구 상계동 723번지 ㈜KT 노원사옥,1522-3232,37.654562,0,540,20120802,Z9999@T05@T08@T16@T17@T20@T21@@T30@T34@@T36@@T43@T51@T56@T57@T65@T69@T71@P40@P80
광운대,서울,노원구,01,0107,서울특별시 노원구 월계동 410-1번지,1522-3232,37.62317424708698,0,498,20120404,T02@T05@T08@T16@T17@@T20@T21@T30@@T36@@T43@T56@T57@T65@T69@T71@P20@P80@P90
중계역,서울,노원구,01,0107,서울특별시 노원구 상계동 763-3 대한빌딩,1522-3232,37.64817,0,574,20130104,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
노원역,서울,노원구,01,0107,서울특별시 노원구 상계동 712 남성빌딩 1층,1522-3232,37.654751,0,596,20130320,Z9999@T05@T08@T16@T17@T20@@T30@T34@@@@T43@T56@T57@T65@T69@T71@P80
월계이마트,서울,노원구,01,0107,서울특별시 노원구 월계동 333-1번지,1522-3232,37.62715819011137,0,587,20130205,Z9999@T05@T08@T16@T17@T20@T30@@@@T43@T51@@T56@T57@T65@T69@T71@P40@T09
태릉입구역DT,서울,노원구,01,0107,서울특별시 노원구 공릉동 653-8,1522-3232,37.61942,0,1805,20210520,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T43@@T56@T57@T65@T69@T71@P80@P90
노원상계,서울,노원구,01,0107,서울특별시 노원구 상계동 730-4,1522-3232,37.651535,0,2035,20221007,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T56@T57@T65@T69@T71
노원구청,서울,노원구,01,0107,서울특별시 노원구 상계동 705 태웅빌딩,1522-3232,37.6539896,0,2316,20240912,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T63@@T65@T69@T71
